model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 125, 'random_state': 4}",1,0.5652173913043478,0.9285714285714286,0.7917529619879431,0.9853022569337679,0.8239744949962614,0.7232704402515723,0.8712121212121212,0.9242899322576036,0.9960332023660464,0.9242851170620241,11.518591365000248
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 125, 'random_state': 4}",2,0.48717948717948717,0.6551724137931034,0.7275852991169784,0.9758803666184275,0.689223455236765,0.6703296703296703,0.8652482269503546,0.8895137318803834,0.994547327523773,0.88947412318769,13.357573544999468
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 125, 'random_state': 4}",3,0.38235294117647056,0.65,0.6480956477860685,0.9740322853279243,0.632909654964934,0.5972850678733032,0.7630057803468208,0.8294854220804293,0.9911258961476515,0.8294474452621358,15.750002417999895
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 125, 'random_state': 4}",4,0.34210526315789475,0.5909090909090909,0.5528835980148047,0.9611728019470642,0.5136031581971436,0.592156862745098,0.7783505154639175,0.7998225448067662,0.9895769756918867,0.7997119336954344,17.799137918999804
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 125, 'random_state': 4}",5,0.5161290322580645,0.7619047619047619,0.6802572482923153,0.9768794129862937,0.6837904410957545,0.5699658703071673,0.7990430622009569,0.7872847275446846,0.9883099554173417,0.7870466360414632,21.031467232999603
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 4}",1,0.5217391304347826,0.8571428571428571,0.7922112469412597,0.9857327347641596,0.8268666923519623,0.6855345911949685,0.9159663865546218,0.9190210149197273,0.995757055682685,0.9190031166389097,6.289536606000183
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 4}",2,0.5128205128205128,0.8333333333333334,0.7508901155851688,0.9785891869828195,0.7084222102626393,0.7197802197802198,0.9097222222222222,0.9292321073720932,0.9965017138464677,0.929223964190918,7.000139660000059
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 4}",3,0.5,0.7727272727272727,0.701284681199214,0.9808569979716024,0.6843805508262064,0.6153846153846154,0.8717948717948718,0.8656635856154548,0.9928886049405773,0.8656481692552467,7.519104035000055
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 4}",4,0.3157894736842105,0.6666666666666666,0.599967813567624,0.967599634925464,0.5622264110877149,0.596078431372549,0.8351648351648352,0.847900728842157,0.9919863902627241,0.8478740475089527,8.560013455999979
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 50, 'random_state': 4}",5,0.4838709677419355,0.75,0.7113179089607796,0.9801559832018091,0.7190008047079033,0.590443686006826,0.812206572769953,0.8276561625526746,0.9908302936066316,0.8276141345283499,11.898013474000436
